============================================================
Log started at: 20251215_200711
Log file: sudoku_ga_log_20251215_200711.txt
============================================================

==================== EXPERIMENT CONFIGURATION ====================
Sudoku File:          .\computacion_evolutiva_1\sencillo.txt
Algorithm Runs:       1
Population Size:      100
Mutation Rate:        0.01
Elite Size:           5
Crossover Rate:       0.9
Crossover Type:       single_point
Elitism Replacement:  worst
================================================================

Loading board from .\computacion_evolutiva_1\sencillo.txt...
Initial Board:
0 0 0 | 0 3 0 | 0 0 4 
0 9 0 | 4 0 6 | 0 7 0 
0 5 0 | 0 0 0 | 3 8 0 
---------------------
0 0 0 | 0 7 8 | 0 0 3 
3 0 0 | 0 0 0 | 6 9 0 
5 4 0 | 6 0 0 | 0 2 0 
---------------------
7 0 5 | 0 2 4 | 0 0 0 
9 8 4 | 0 6 5 | 2 0 0 
0 2 6 | 0 8 0 | 0 0 9 

Starting Mutation Rate Sweep: [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7]
Runs per rate: 10

########################################
### TESTING MUTATION RATE: 0.1 ###
########################################

--- Mutation 0.1 | Run 1/10 ---
Run Finished. Final Fitness: 28.0

--- Mutation 0.4 | Run 9/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 47.00 | Avg Fitness = 68.51
Gen 10: Best Fitness = 34.00 | Avg Fitness = 61.41
Gen 20: Best Fitness = 27.00 | Avg Fitness = 56.86
Gen 30: Best Fitness = 27.00 | Avg Fitness = 59.51
Gen 40: Best Fitness = 27.00 | Avg Fitness = 59.19
Gen 50: Best Fitness = 27.00 | Avg Fitness = 59.43
Gen 60: Best Fitness = 27.00 | Avg Fitness = 60.49
Gen 70: Best Fitness = 27.00 | Avg Fitness = 59.59
Gen 80: Best Fitness = 27.00 | Avg Fitness = 57.71
Gen 90: Best Fitness = 27.00 | Avg Fitness = 58.35
Gen 100: Best Fitness = 27.00 | Avg Fitness = 57.67
Gen 110: Best Fitness = 27.00 | Avg Fitness = 57.36
Gen 120: Best Fitness = 27.00 | Avg Fitness = 57.69
Gen 130: Best Fitness = 27.00 | Avg Fitness = 60.14
Gen 140: Best Fitness = 27.00 | Avg Fitness = 60.55
Gen 150: Best Fitness = 27.00 | Avg Fitness = 58.03
Gen 160: Best Fitness = 27.00 | Avg Fitness = 58.99
Gen 170: Best Fitness = 27.00 | Avg Fitness = 59.30
Gen 180: Best Fitness = 27.00 | Avg Fitness = 60.11
Gen 190: Best Fitness = 27.00 | Avg Fitness = 59.02
Gen 200: Best Fitness = 27.00 | Avg Fitness = 59.81
Gen 210: Best Fitness = 27.00 | Avg Fitness = 58.36
Gen 220: Best Fitness = 27.00 | Avg Fitness = 58.53
Gen 230: Best Fitness = 27.00 | Avg Fitness = 59.32
Gen 240: Best Fitness = 27.00 | Avg Fitness = 60.65
Gen 250: Best Fitness = 27.00 | Avg Fitness = 57.87
Gen 260: Best Fitness = 27.00 | Avg Fitness = 59.25
Gen 270: Best Fitness = 27.00 | Avg Fitness = 58.84
Gen 280: Best Fitness = 27.00 | Avg Fitness = 58.96
Gen 290: Best Fitness = 27.00 | Avg Fitness = 59.99
Gen 300: Best Fitness = 27.00 | Avg Fitness = 59.21
Gen 310: Best Fitness = 27.00 | Avg Fitness = 57.31
Gen 320: Best Fitness = 27.00 | Avg Fitness = 56.70
Gen 330: Best Fitness = 27.00 | Avg Fitness = 58.30
Gen 340: Best Fitness = 27.00 | Avg Fitness = 59.42
Gen 350: Best Fitness = 27.00 | Avg Fitness = 60.07
Gen 360: Best Fitness = 27.00 | Avg Fitness = 61.70
Gen 370: Best Fitness = 27.00 | Avg Fitness = 61.78
Gen 380: Best Fitness = 27.00 | Avg Fitness = 59.00
Gen 390: Best Fitness = 27.00 | Avg Fitness = 58.92
Gen 400: Best Fitness = 27.00 | Avg Fitness = 59.98
Gen 410: Best Fitness = 27.00 | Avg Fitness = 59.19
Gen 420: Best Fitness = 27.00 | Avg Fitness = 60.44
Gen 430: Best Fitness = 27.00 | Avg Fitness = 59.02
Gen 440: Best Fitness = 27.00 | Avg Fitness = 58.82
Gen 450: Best Fitness = 27.00 | Avg Fitness = 58.05
Gen 460: Best Fitness = 27.00 | Avg Fitness = 59.00
Gen 470: Best Fitness = 27.00 | Avg Fitness = 58.60
Gen 480: Best Fitness = 27.00 | Avg Fitness = 60.07
Gen 490: Best Fitness = 27.00 | Avg Fitness = 59.32
Gen 500: Best Fitness = 27.00 | Avg Fitness = 59.74
Gen 510: Best Fitness = 27.00 | Avg Fitness = 58.07
Gen 520: Best Fitness = 27.00 | Avg Fitness = 60.23
Gen 530: Best Fitness = 27.00 | Avg Fitness = 57.66
Gen 540: Best Fitness = 27.00 | Avg Fitness = 58.60
Gen 550: Best Fitness = 27.00 | Avg Fitness = 57.86
Gen 560: Best Fitness = 27.00 | Avg Fitness = 60.71
Gen 570: Best Fitness = 27.00 | Avg Fitness = 57.15
Gen 580: Best Fitness = 27.00 | Avg Fitness = 61.27
Gen 590: Best Fitness = 27.00 | Avg Fitness = 58.24
Gen 600: Best Fitness = 27.00 | Avg Fitness = 61.49
Gen 610: Best Fitness = 27.00 | Avg Fitness = 60.54
Gen 620: Best Fitness = 27.00 | Avg Fitness = 60.68
Gen 630: Best Fitness = 25.00 | Avg Fitness = 58.94
Gen 640: Best Fitness = 25.00 | Avg Fitness = 57.28
Gen 650: Best Fitness = 25.00 | Avg Fitness = 59.72
Gen 660: Best Fitness = 25.00 | Avg Fitness = 57.52
Gen 670: Best Fitness = 25.00 | Avg Fitness = 58.36
Gen 680: Best Fitness = 25.00 | Avg Fitness = 59.07
Gen 690: Best Fitness = 25.00 | Avg Fitness = 61.80
Gen 700: Best Fitness = 25.00 | Avg Fitness = 60.71
Gen 710: Best Fitness = 25.00 | Avg Fitness = 59.12
Gen 720: Best Fitness = 25.00 | Avg Fitness = 58.40
Gen 730: Best Fitness = 25.00 | Avg Fitness = 58.85
Gen 740: Best Fitness = 25.00 | Avg Fitness = 60.62
Gen 750: Best Fitness = 25.00 | Avg Fitness = 59.51
Gen 760: Best Fitness = 25.00 | Avg Fitness = 60.13
Gen 770: Best Fitness = 25.00 | Avg Fitness = 61.86
Gen 780: Best Fitness = 25.00 | Avg Fitness = 60.31
Gen 790: Best Fitness = 25.00 | Avg Fitness = 60.31
Gen 800: Best Fitness = 25.00 | Avg Fitness = 60.29
Gen 810: Best Fitness = 25.00 | Avg Fitness = 59.55
Gen 820: Best Fitness = 25.00 | Avg Fitness = 58.35
Gen 830: Best Fitness = 25.00 | Avg Fitness = 59.62
Gen 840: Best Fitness = 25.00 | Avg Fitness = 60.33
Gen 850: Best Fitness = 25.00 | Avg Fitness = 59.73
Gen 860: Best Fitness = 25.00 | Avg Fitness = 60.72
Gen 870: Best Fitness = 25.00 | Avg Fitness = 59.60
Gen 880: Best Fitness = 25.00 | Avg Fitness = 59.43
Gen 890: Best Fitness = 25.00 | Avg Fitness = 62.05
Gen 900: Best Fitness = 25.00 | Avg Fitness = 59.85
Gen 910: Best Fitness = 25.00 | Avg Fitness = 59.51
Gen 920: Best Fitness = 25.00 | Avg Fitness = 59.91
Gen 930: Best Fitness = 25.00 | Avg Fitness = 60.97
Gen 940: Best Fitness = 25.00 | Avg Fitness = 56.45
Gen 950: Best Fitness = 25.00 | Avg Fitness = 59.90
Gen 960: Best Fitness = 25.00 | Avg Fitness = 58.97
Gen 970: Best Fitness = 25.00 | Avg Fitness = 58.90
Gen 980: Best Fitness = 25.00 | Avg Fitness = 60.41
Gen 990: Best Fitness = 25.00 | Avg Fitness = 61.48
Max generations reached.
Run Finished. Final Fitness: 25.0

--- Mutation 0.4 | Run 10/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 40.00 | Avg Fitness = 65.16
Gen 10: Best Fitness = 31.00 | Avg Fitness = 59.96
Gen 20: Best Fitness = 31.00 | Avg Fitness = 57.15
Gen 30: Best Fitness = 31.00 | Avg Fitness = 58.69
Gen 40: Best Fitness = 31.00 | Avg Fitness = 59.57
Gen 50: Best Fitness = 31.00 | Avg Fitness = 60.60
Gen 60: Best Fitness = 31.00 | Avg Fitness = 60.77
Gen 70: Best Fitness = 31.00 | Avg Fitness = 58.30
Gen 80: Best Fitness = 31.00 | Avg Fitness = 61.24
Gen 90: Best Fitness = 31.00 | Avg Fitness = 60.81
Gen 100: Best Fitness = 31.00 | Avg Fitness = 58.38
Gen 110: Best Fitness = 31.00 | Avg Fitness = 60.24
Gen 120: Best Fitness = 31.00 | Avg Fitness = 58.51
Gen 130: Best Fitness = 31.00 | Avg Fitness = 58.80
Gen 140: Best Fitness = 31.00 | Avg Fitness = 60.01
Gen 150: Best Fitness = 31.00 | Avg Fitness = 60.46
Gen 160: Best Fitness = 31.00 | Avg Fitness = 59.43
Gen 170: Best Fitness = 29.00 | Avg Fitness = 57.52
Gen 180: Best Fitness = 29.00 | Avg Fitness = 60.49
Gen 190: Best Fitness = 29.00 | Avg Fitness = 60.67
Gen 200: Best Fitness = 29.00 | Avg Fitness = 58.16
Gen 210: Best Fitness = 29.00 | Avg Fitness = 59.91
Gen 220: Best Fitness = 29.00 | Avg Fitness = 60.64
Gen 230: Best Fitness = 29.00 | Avg Fitness = 57.34
Gen 240: Best Fitness = 29.00 | Avg Fitness = 59.36
Gen 250: Best Fitness = 29.00 | Avg Fitness = 59.60
Gen 260: Best Fitness = 29.00 | Avg Fitness = 59.45
Gen 270: Best Fitness = 29.00 | Avg Fitness = 59.55
Gen 280: Best Fitness = 29.00 | Avg Fitness = 61.32
Gen 290: Best Fitness = 28.00 | Avg Fitness = 59.15
Gen 300: Best Fitness = 28.00 | Avg Fitness = 59.11
Gen 310: Best Fitness = 28.00 | Avg Fitness = 61.39
Gen 320: Best Fitness = 28.00 | Avg Fitness = 60.04
Gen 330: Best Fitness = 28.00 | Avg Fitness = 58.74
Gen 340: Best Fitness = 28.00 | Avg Fitness = 60.56
Gen 350: Best Fitness = 28.00 | Avg Fitness = 59.80
Gen 360: Best Fitness = 28.00 | Avg Fitness = 60.25
Gen 370: Best Fitness = 28.00 | Avg Fitness = 58.54
Gen 380: Best Fitness = 28.00 | Avg Fitness = 58.23
Gen 390: Best Fitness = 28.00 | Avg Fitness = 60.18
Gen 400: Best Fitness = 25.00 | Avg Fitness = 58.64
Gen 410: Best Fitness = 25.00 | Avg Fitness = 59.82
Gen 420: Best Fitness = 25.00 | Avg Fitness = 59.97
Gen 430: Best Fitness = 25.00 | Avg Fitness = 59.79
Gen 440: Best Fitness = 25.00 | Avg Fitness = 61.10
Gen 450: Best Fitness = 25.00 | Avg Fitness = 59.48
Gen 460: Best Fitness = 25.00 | Avg Fitness = 58.18
Gen 470: Best Fitness = 25.00 | Avg Fitness = 59.11
Gen 480: Best Fitness = 25.00 | Avg Fitness = 58.61
Gen 490: Best Fitness = 25.00 | Avg Fitness = 57.18
Gen 500: Best Fitness = 25.00 | Avg Fitness = 59.38
Gen 510: Best Fitness = 25.00 | Avg Fitness = 62.23
Gen 520: Best Fitness = 25.00 | Avg Fitness = 61.17
Gen 530: Best Fitness = 25.00 | Avg Fitness = 60.68
Gen 540: Best Fitness = 25.00 | Avg Fitness = 58.89
Gen 550: Best Fitness = 25.00 | Avg Fitness = 57.71
Gen 560: Best Fitness = 25.00 | Avg Fitness = 62.81
Gen 570: Best Fitness = 25.00 | Avg Fitness = 58.99
Gen 580: Best Fitness = 25.00 | Avg Fitness = 59.25
Gen 590: Best Fitness = 25.00 | Avg Fitness = 61.40
Gen 600: Best Fitness = 25.00 | Avg Fitness = 59.79
Gen 610: Best Fitness = 25.00 | Avg Fitness = 58.39
Gen 620: Best Fitness = 25.00 | Avg Fitness = 60.91
Gen 630: Best Fitness = 25.00 | Avg Fitness = 59.78
Gen 640: Best Fitness = 25.00 | Avg Fitness = 56.86
Gen 650: Best Fitness = 25.00 | Avg Fitness = 62.24
Gen 660: Best Fitness = 25.00 | Avg Fitness = 59.78
Gen 670: Best Fitness = 25.00 | Avg Fitness = 58.83
Gen 680: Best Fitness = 25.00 | Avg Fitness = 59.83
Gen 690: Best Fitness = 25.00 | Avg Fitness = 60.18
Gen 700: Best Fitness = 25.00 | Avg Fitness = 60.66
Gen 710: Best Fitness = 25.00 | Avg Fitness = 58.85
Gen 720: Best Fitness = 25.00 | Avg Fitness = 59.93
Gen 730: Best Fitness = 25.00 | Avg Fitness = 60.27
Gen 740: Best Fitness = 25.00 | Avg Fitness = 59.49
Gen 750: Best Fitness = 25.00 | Avg Fitness = 59.78
Gen 760: Best Fitness = 25.00 | Avg Fitness = 62.03
Gen 770: Best Fitness = 25.00 | Avg Fitness = 60.24
Gen 780: Best Fitness = 25.00 | Avg Fitness = 59.85
Gen 790: Best Fitness = 25.00 | Avg Fitness = 59.37
Gen 800: Best Fitness = 25.00 | Avg Fitness = 58.53
Gen 810: Best Fitness = 25.00 | Avg Fitness = 60.14
Gen 820: Best Fitness = 25.00 | Avg Fitness = 60.41
Gen 830: Best Fitness = 25.00 | Avg Fitness = 57.72
Gen 840: Best Fitness = 25.00 | Avg Fitness = 60.90
Gen 850: Best Fitness = 25.00 | Avg Fitness = 58.25
Gen 860: Best Fitness = 25.00 | Avg Fitness = 58.82
Gen 870: Best Fitness = 25.00 | Avg Fitness = 59.08
Gen 880: Best Fitness = 25.00 | Avg Fitness = 60.02
Gen 890: Best Fitness = 25.00 | Avg Fitness = 60.55
Gen 900: Best Fitness = 25.00 | Avg Fitness = 57.73
Gen 910: Best Fitness = 25.00 | Avg Fitness = 61.37
Gen 920: Best Fitness = 25.00 | Avg Fitness = 61.16
Gen 930: Best Fitness = 25.00 | Avg Fitness = 62.18
Gen 940: Best Fitness = 25.00 | Avg Fitness = 58.73
Gen 950: Best Fitness = 25.00 | Avg Fitness = 58.06
Gen 960: Best Fitness = 25.00 | Avg Fitness = 60.50
Gen 970: Best Fitness = 25.00 | Avg Fitness = 59.87
Gen 980: Best Fitness = 25.00 | Avg Fitness = 59.63
Gen 990: Best Fitness = 25.00 | Avg Fitness = 59.19
Max generations reached.
Run Finished. Final Fitness: 25.0

VAMM for Mutation Rate 0.4: 26.20 +/- 1.17
Plot saved to 'plots\fitness_plot_mut0.4_20251215_200711.png'

########################################
### TESTING MUTATION RATE: 0.5 ###
########################################

--- Mutation 0.5 | Run 1/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 46.00 | Avg Fitness = 68.93
Gen 10: Best Fitness = 37.00 | Avg Fitness = 62.03
Gen 20: Best Fitness = 35.00 | Avg Fitness = 63.36
Gen 30: Best Fitness = 35.00 | Avg Fitness = 62.43
Gen 40: Best Fitness = 31.00 | Avg Fitness = 62.79
Gen 50: Best Fitness = 31.00 | Avg Fitness = 61.20
Gen 60: Best Fitness = 31.00 | Avg Fitness = 60.96
Gen 70: Best Fitness = 31.00 | Avg Fitness = 62.33
Gen 80: Best Fitness = 31.00 | Avg Fitness = 62.23
Gen 90: Best Fitness = 30.00 | Avg Fitness = 61.58
Gen 100: Best Fitness = 30.00 | Avg Fitness = 59.76
Gen 110: Best Fitness = 30.00 | Avg Fitness = 62.60
Gen 120: Best Fitness = 30.00 | Avg Fitness = 63.66
Gen 130: Best Fitness = 29.00 | Avg Fitness = 61.58
Gen 140: Best Fitness = 29.00 | Avg Fitness = 64.93
Gen 150: Best Fitness = 29.00 | Avg Fitness = 62.09
Gen 160: Best Fitness = 29.00 | Avg Fitness = 62.62
Gen 170: Best Fitness = 29.00 | Avg Fitness = 63.44
Gen 180: Best Fitness = 29.00 | Avg Fitness = 59.88
Gen 190: Best Fitness = 29.00 | Avg Fitness = 64.38
Gen 200: Best Fitness = 29.00 | Avg Fitness = 62.13
Gen 210: Best Fitness = 29.00 | Avg Fitness = 62.48
Gen 220: Best Fitness = 29.00 | Avg Fitness = 63.11
Gen 230: Best Fitness = 29.00 | Avg Fitness = 62.40
Gen 240: Best Fitness = 29.00 | Avg Fitness = 62.85
Gen 250: Best Fitness = 29.00 | Avg Fitness = 63.53
Gen 260: Best Fitness = 29.00 | Avg Fitness = 63.56
Gen 270: Best Fitness = 29.00 | Avg Fitness = 62.94
Gen 280: Best Fitness = 29.00 | Avg Fitness = 62.57
Gen 290: Best Fitness = 29.00 | Avg Fitness = 61.84
Gen 300: Best Fitness = 29.00 | Avg Fitness = 62.19
Gen 310: Best Fitness = 29.00 | Avg Fitness = 60.88
Gen 320: Best Fitness = 29.00 | Avg Fitness = 63.34
Gen 330: Best Fitness = 29.00 | Avg Fitness = 60.04
Gen 340: Best Fitness = 29.00 | Avg Fitness = 62.76
Gen 350: Best Fitness = 29.00 | Avg Fitness = 63.91
Gen 360: Best Fitness = 29.00 | Avg Fitness = 62.73
Gen 370: Best Fitness = 29.00 | Avg Fitness = 61.86
Gen 380: Best Fitness = 29.00 | Avg Fitness = 61.57
Gen 390: Best Fitness = 29.00 | Avg Fitness = 63.56
Gen 400: Best Fitness = 29.00 | Avg Fitness = 63.53
Gen 410: Best Fitness = 29.00 | Avg Fitness = 63.03
Gen 420: Best Fitness = 29.00 | Avg Fitness = 61.43
Gen 430: Best Fitness = 29.00 | Avg Fitness = 60.73
Gen 440: Best Fitness = 29.00 | Avg Fitness = 66.08
Gen 450: Best Fitness = 29.00 | Avg Fitness = 60.89
Gen 460: Best Fitness = 29.00 | Avg Fitness = 61.67
Gen 470: Best Fitness = 29.00 | Avg Fitness = 63.20
Gen 480: Best Fitness = 29.00 | Avg Fitness = 61.41
Gen 490: Best Fitness = 29.00 | Avg Fitness = 61.65
Gen 500: Best Fitness = 29.00 | Avg Fitness = 63.48
Gen 510: Best Fitness = 29.00 | Avg Fitness = 64.06
Gen 520: Best Fitness = 29.00 | Avg Fitness = 63.39
Gen 530: Best Fitness = 29.00 | Avg Fitness = 62.86
Gen 540: Best Fitness = 29.00 | Avg Fitness = 62.69
Gen 550: Best Fitness = 29.00 | Avg Fitness = 62.37
Gen 560: Best Fitness = 29.00 | Avg Fitness = 60.44
Gen 570: Best Fitness = 29.00 | Avg Fitness = 62.34
Gen 580: Best Fitness = 29.00 | Avg Fitness = 62.42
Gen 590: Best Fitness = 29.00 | Avg Fitness = 62.90
Gen 600: Best Fitness = 29.00 | Avg Fitness = 62.24
Gen 610: Best Fitness = 29.00 | Avg Fitness = 61.72
Gen 620: Best Fitness = 29.00 | Avg Fitness = 61.32
Gen 630: Best Fitness = 29.00 | Avg Fitness = 62.14
Gen 640: Best Fitness = 29.00 | Avg Fitness = 63.19
Gen 650: Best Fitness = 29.00 | Avg Fitness = 63.05
Gen 660: Best Fitness = 29.00 | Avg Fitness = 61.19
Gen 670: Best Fitness = 29.00 | Avg Fitness = 61.53
Gen 680: Best Fitness = 29.00 | Avg Fitness = 61.96
Gen 690: Best Fitness = 29.00 | Avg Fitness = 63.66
Gen 700: Best Fitness = 29.00 | Avg Fitness = 61.63
Gen 710: Best Fitness = 29.00 | Avg Fitness = 62.64
Gen 720: Best Fitness = 29.00 | Avg Fitness = 62.23
Gen 730: Best Fitness = 29.00 | Avg Fitness = 61.70
Gen 740: Best Fitness = 29.00 | Avg Fitness = 63.63
Gen 750: Best Fitness = 29.00 | Avg Fitness = 63.06
Gen 760: Best Fitness = 29.00 | Avg Fitness = 63.93
Gen 770: Best Fitness = 29.00 | Avg Fitness = 63.98
Gen 780: Best Fitness = 29.00 | Avg Fitness = 63.46
Gen 790: Best Fitness = 29.00 | Avg Fitness = 60.77
Gen 800: Best Fitness = 29.00 | Avg Fitness = 64.34
Gen 810: Best Fitness = 29.00 | Avg Fitness = 61.77
Gen 820: Best Fitness = 29.00 | Avg Fitness = 64.01
Gen 830: Best Fitness = 29.00 | Avg Fitness = 62.76
Gen 840: Best Fitness = 29.00 | Avg Fitness = 63.23
Gen 850: Best Fitness = 29.00 | Avg Fitness = 65.02
Gen 860: Best Fitness = 29.00 | Avg Fitness = 61.83
Gen 870: Best Fitness = 29.00 | Avg Fitness = 64.50
Gen 880: Best Fitness = 29.00 | Avg Fitness = 62.97
Gen 890: Best Fitness = 29.00 | Avg Fitness = 62.99
Gen 900: Best Fitness = 29.00 | Avg Fitness = 65.68
Gen 910: Best Fitness = 29.00 | Avg Fitness = 62.47
Gen 920: Best Fitness = 29.00 | Avg Fitness = 63.50
Gen 930: Best Fitness = 29.00 | Avg Fitness = 62.71
Gen 940: Best Fitness = 29.00 | Avg Fitness = 63.60
Gen 950: Best Fitness = 29.00 | Avg Fitness = 61.92
Gen 960: Best Fitness = 29.00 | Avg Fitness = 62.73
Gen 970: Best Fitness = 29.00 | Avg Fitness = 60.71
Gen 980: Best Fitness = 29.00 | Avg Fitness = 61.71
Gen 990: Best Fitness = 29.00 | Avg Fitness = 63.20
Max generations reached.
Run Finished. Final Fitness: 29.0

--- Mutation 0.5 | Run 2/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 42.00 | Avg Fitness = 66.22
Gen 10: Best Fitness = 33.00 | Avg Fitness = 62.15
Gen 20: Best Fitness = 30.00 | Avg Fitness = 61.68
Gen 30: Best Fitness = 30.00 | Avg Fitness = 62.71
Gen 40: Best Fitness = 30.00 | Avg Fitness = 61.26
Gen 50: Best Fitness = 30.00 | Avg Fitness = 62.36
Gen 60: Best Fitness = 30.00 | Avg Fitness = 63.78
Gen 70: Best Fitness = 30.00 | Avg Fitness = 63.90
Gen 80: Best Fitness = 30.00 | Avg Fitness = 62.54
Gen 90: Best Fitness = 30.00 | Avg Fitness = 62.73
Gen 100: Best Fitness = 29.00 | Avg Fitness = 62.42
Gen 110: Best Fitness = 29.00 | Avg Fitness = 62.95
Gen 120: Best Fitness = 29.00 | Avg Fitness = 60.55
Gen 130: Best Fitness = 29.00 | Avg Fitness = 61.99
Gen 140: Best Fitness = 29.00 | Avg Fitness = 61.12
Gen 150: Best Fitness = 29.00 | Avg Fitness = 62.10
Gen 160: Best Fitness = 29.00 | Avg Fitness = 64.44
Gen 170: Best Fitness = 29.00 | Avg Fitness = 63.74
Gen 180: Best Fitness = 29.00 | Avg Fitness = 62.82
Gen 190: Best Fitness = 29.00 | Avg Fitness = 64.69
Gen 200: Best Fitness = 29.00 | Avg Fitness = 65.61
Gen 210: Best Fitness = 29.00 | Avg Fitness = 64.00
Gen 220: Best Fitness = 29.00 | Avg Fitness = 63.03
Gen 230: Best Fitness = 29.00 | Avg Fitness = 61.94
Gen 240: Best Fitness = 29.00 | Avg Fitness = 64.99
Gen 250: Best Fitness = 29.00 | Avg Fitness = 62.80
Gen 260: Best Fitness = 29.00 | Avg Fitness = 62.97
Gen 270: Best Fitness = 29.00 | Avg Fitness = 62.94
Gen 280: Best Fitness = 29.00 | Avg Fitness = 63.74
Gen 290: Best Fitness = 29.00 | Avg Fitness = 61.46
Gen 300: Best Fitness = 29.00 | Avg Fitness = 62.28
Gen 310: Best Fitness = 29.00 | Avg Fitness = 64.22
Gen 320: Best Fitness = 29.00 | Avg Fitness = 62.79
Gen 330: Best Fitness = 29.00 | Avg Fitness = 62.65
Gen 340: Best Fitness = 29.00 | Avg Fitness = 63.02
Gen 350: Best Fitness = 29.00 | Avg Fitness = 63.44
Gen 360: Best Fitness = 29.00 | Avg Fitness = 65.28
Gen 370: Best Fitness = 29.00 | Avg Fitness = 62.24
Gen 380: Best Fitness = 29.00 | Avg Fitness = 64.34
Gen 390: Best Fitness = 29.00 | Avg Fitness = 61.59
Gen 400: Best Fitness = 29.00 | Avg Fitness = 63.82
Gen 410: Best Fitness = 29.00 | Avg Fitness = 63.59
Gen 420: Best Fitness = 29.00 | Avg Fitness = 61.68
Gen 430: Best Fitness = 29.00 | Avg Fitness = 62.28
Gen 440: Best Fitness = 29.00 | Avg Fitness = 64.46
Gen 450: Best Fitness = 29.00 | Avg Fitness = 63.03
Gen 460: Best Fitness = 29.00 | Avg Fitness = 61.22
Gen 470: Best Fitness = 29.00 | Avg Fitness = 62.79
Gen 480: Best Fitness = 29.00 | Avg Fitness = 63.37
Gen 490: Best Fitness = 29.00 | Avg Fitness = 63.59
Gen 500: Best Fitness = 29.00 | Avg Fitness = 62.66
Gen 510: Best Fitness = 29.00 | Avg Fitness = 62.80
Gen 520: Best Fitness = 29.00 | Avg Fitness = 60.65
Gen 530: Best Fitness = 29.00 | Avg Fitness = 64.21
Gen 540: Best Fitness = 29.00 | Avg Fitness = 64.10
Gen 550: Best Fitness = 29.00 | Avg Fitness = 61.86
Gen 560: Best Fitness = 29.00 | Avg Fitness = 62.80
Gen 570: Best Fitness = 29.00 | Avg Fitness = 62.52
Gen 580: Best Fitness = 29.00 | Avg Fitness = 63.35
Gen 590: Best Fitness = 29.00 | Avg Fitness = 63.76
Gen 600: Best Fitness = 29.00 | Avg Fitness = 61.58
Gen 610: Best Fitness = 29.00 | Avg Fitness = 63.36
Gen 620: Best Fitness = 29.00 | Avg Fitness = 63.93
Gen 630: Best Fitness = 28.00 | Avg Fitness = 60.12
Gen 640: Best Fitness = 28.00 | Avg Fitness = 61.40
Gen 650: Best Fitness = 28.00 | Avg Fitness = 61.65
Gen 660: Best Fitness = 28.00 | Avg Fitness = 63.07
Gen 670: Best Fitness = 28.00 | Avg Fitness = 63.06
Gen 680: Best Fitness = 28.00 | Avg Fitness = 61.42
Gen 690: Best Fitness = 28.00 | Avg Fitness = 62.35
Gen 700: Best Fitness = 28.00 | Avg Fitness = 63.42
Gen 710: Best Fitness = 28.00 | Avg Fitness = 61.62
Gen 720: Best Fitness = 28.00 | Avg Fitness = 60.65
Gen 730: Best Fitness = 28.00 | Avg Fitness = 64.54
Gen 740: Best Fitness = 28.00 | Avg Fitness = 61.89
Gen 750: Best Fitness = 28.00 | Avg Fitness = 61.38
Gen 760: Best Fitness = 28.00 | Avg Fitness = 63.56
Gen 770: Best Fitness = 28.00 | Avg Fitness = 62.40
Gen 780: Best Fitness = 28.00 | Avg Fitness = 59.81
Gen 790: Best Fitness = 28.00 | Avg Fitness = 61.09
Gen 800: Best Fitness = 28.00 | Avg Fitness = 63.56
Gen 810: Best Fitness = 28.00 | Avg Fitness = 61.86
Gen 820: Best Fitness = 28.00 | Avg Fitness = 64.05
Gen 830: Best Fitness = 28.00 | Avg Fitness = 61.48
Gen 840: Best Fitness = 28.00 | Avg Fitness = 60.57
Gen 850: Best Fitness = 28.00 | Avg Fitness = 64.56
Gen 860: Best Fitness = 28.00 | Avg Fitness = 64.11
Gen 870: Best Fitness = 28.00 | Avg Fitness = 60.42
Gen 880: Best Fitness = 28.00 | Avg Fitness = 61.78
Gen 890: Best Fitness = 28.00 | Avg Fitness = 63.23
Gen 900: Best Fitness = 28.00 | Avg Fitness = 62.95
Gen 910: Best Fitness = 28.00 | Avg Fitness = 61.63
Gen 920: Best Fitness = 28.00 | Avg Fitness = 61.80
Gen 930: Best Fitness = 28.00 | Avg Fitness = 63.96
Gen 940: Best Fitness = 28.00 | Avg Fitness = 62.16
Gen 950: Best Fitness = 28.00 | Avg Fitness = 64.23
Gen 960: Best Fitness = 28.00 | Avg Fitness = 62.87
Gen 970: Best Fitness = 28.00 | Avg Fitness = 62.06
Gen 980: Best Fitness = 28.00 | Avg Fitness = 63.11
Gen 990: Best Fitness = 28.00 | Avg Fitness = 63.28
Max generations reached.
Run Finished. Final Fitness: 28.0

--- Mutation 0.5 | Run 3/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 39.00 | Avg Fitness = 65.97
Gen 10: Best Fitness = 35.00 | Avg Fitness = 62.38
Gen 20: Best Fitness = 33.00 | Avg Fitness = 64.43
Gen 30: Best Fitness = 33.00 | Avg Fitness = 64.35
Gen 40: Best Fitness = 33.00 | Avg Fitness = 64.61
Gen 50: Best Fitness = 28.00 | Avg Fitness = 64.41
Gen 60: Best Fitness = 28.00 | Avg Fitness = 63.60
